fid,timestamp,latitude,longitude,target
1520676000-1.436.9,2018-03-10 10:00:00,-1.4984072952093226,36.96432165320942,0
1520676000-1.236.9,2018-03-10 10:00:00,-1.1888492400043176,36.91990929351469,0
1520676000-1.336.9,2018-03-10 10:00:00,-1.1676604923937823,36.98103209657586,0
1520676000-1.337.0,2018-03-10 10:00:00,-1.1651096528291975,37.04055020900037,0
1520679600-1.336.8,2018-03-10 11:00:00,-1.2746862887324544,36.83392489082871,0
1520679600-1.336.8,2018-03-10 11:00:00,-1.4998377016068445,36.87147313396956,0
1520683200-1.336.8,2018-03-10 12:00:00,-1.4556671925497389,36.981758469536125,0
1520683200-1.336.9,2018-03-10 12:00:00,-1.3553389579447948,36.899637623551065,0
1520683200-1.336.8,2018-03-10 12:00:00,-1.1313988027653146,36.91446243727959,0
1520686800-1.236.7,2018-03-10 13:00:00,-1.4772001894960212,36.66455153958007,0
1520690400-1.336.8,2018-03-10 14:00:00,-1.3082143579376078,36.9161405393811,0
1520690400-1.336.9,2018-03-10 14:00:00,-1.3686161668858878,36.971558636239294,0
1520690400-1.336.9,2018-03-10 14:00:00,-1.263743237474889,36.92223075346646,0
1520694000-1.336.8,2018-03-10 15:00:00,-1.3845768696046892,36.80995709293623,0
1520697600-1.336.9,2018-03-10 16:00:00,-1.3044872447171307,36.90893805928654,0
1520697600-1.336.8,2018-03-10 16:00:00,-1.2711593467762607,36.79662183327789,0
1520697600-1.137.0,2018-03-10 16:00:00,-1.0157376719525113,37.054689111544306,0
1520701200-1.436.8,2018-03-10 17:00:00,-1.3226682515000314,36.76782133798029,0
1520701200-1.336.8,2018-03-10 17:00:00,-1.1723085533468922,36.78015007392964,0
1520701200-1.336.8,2018-03-10 17:00:00,-1.3125634585826167,36.8519305809363,0
1520701200-1.336.8,2018-03-10 17:00:00,-1.2356752400248632,36.90279006884636,0
1520704800-1.336.8,2018-03-10 18:00:00,-1.3571654440638818,36.953894806130265,0
1520704800-1.336.8,2018-03-10 18:00:00,-1.4149711037106583,36.79321649936858,0
1520704800-1.037.0,2018-03-10 18:00:00,-1.0558114856026033,37.048997910491124,0
1520704800-1.236.8,2018-03-10 18:00:00,-1.2377846846816847,36.879012937142654,0
1520708400-1.336.8,2018-03-10 19:00:00,-1.1545327687201594,36.61433040224817,0
1520708400-1.236.7,2018-03-10 19:00:00,-1.4802639786710206,36.741591413751316,0
1520712000-1.436.9,2018-03-10 20:00:00,-1.3131072563315884,36.75360687518541,0
1520715600-1.336.9,2018-03-10 21:00:00,-1.1861881296624577,36.811031829882445,0
1520715600-1.336.7,2018-03-10 21:00:00,-1.1785953998444607,36.778404850571704,0
1520719200-1.236.8,2018-03-10 22:00:00,-1.2231002693453539,36.93840009813907,0
1520722800-1.437.0,2018-03-10 23:00:00,-1.36484634732358,36.78529876565283,0
1520726400-1.236.9,2018-03-11 00:00:00,-1.2127828551656776,36.842540411753156,0
1520726400-1.336.8,2018-03-11 00:00:00,-1.3162149316874512,36.81175828322922,0
1520730000-1.236.9,2018-03-11 01:00:00,-1.4416895497451874,36.854649645624214,0
1520730000-1.336.8,2018-03-11 01:00:00,-1.1448581821758235,36.76399689983305,0
1520733600-1.336.9,2018-03-11 02:00:00,-1.340950889336406,36.968942792442604,0
1520733600-1.336.8,2018-03-11 02:00:00,-1.0193043731364948,36.8494464195029,0
1520733600-1.336.8,2018-03-11 02:00:00,-1.3126948172400301,36.891975888547435,0
1520737200-1.137.0,2018-03-11 03:00:00,-1.1151532093696026,36.99086837728013,0
1520737200-1.336.8,2018-03-11 03:00:00,-1.217748526580362,36.75548574379325,0
1520748000-1.136.7,2018-03-11 06:00:00,-1.1647686666195995,36.73370087938507,0
1520748000-1.336.9,2018-03-11 06:00:00,-1.2564838774024767,36.9668621588702,0
1520748000-1.336.8,2018-03-11 06:00:00,-1.2753956127576822,36.82409010792367,0
1520748000-1.336.9,2018-03-11 06:00:00,-1.3193598863469551,36.98540576216935,0
1520748000-1.336.7,2018-03-11 06:00:00,-1.1444765463880409,36.88978566148062,0
1520748000-1.336.7,2018-03-11 06:00:00,-1.387155665236165,36.77808806897754,0
1520748000-1.336.7,2018-03-11 06:00:00,-1.1875290646472498,36.7605413982717,0
1520748000-1.236.9,2018-03-11 06:00:00,-1.1267851408961946,37.0584010723063,0
1520748000-1.336.8,2018-03-11 06:00:00,-1.2868281807612538,36.9755430420395,0
1520751600-1.336.8,2018-03-11 07:00:00,-1.3760117600825914,36.60775248260723,0
1520751600-1.436.8,2018-03-11 07:00:00,-1.2667297060540406,36.79114971976025,0
1520751600-1.336.9,2018-03-11 07:00:00,-1.2351309398904706,36.90536352040746,0
1520751600-1.336.8,2018-03-11 07:00:00,-1.170622376931502,36.86616846433302,0
1520751600-1.037.1,2018-03-11 07:00:00,-0.9964370822772128,37.02067866834753,0
1520751600-1.336.8,2018-03-11 07:00:00,-1.114811771472633,36.847242081595155,0
1520751600-1.237.0,2018-03-11 07:00:00,-1.2994136059468717,36.86681974059848,0
1520755200-1.236.9,2018-03-11 08:00:00,-1.2496078588775752,36.878450560927284,0
1520758800-1.336.8,2018-03-11 09:00:00,-1.344470796830442,36.81882633808834,0
1520758800-1.236.9,2018-03-11 09:00:00,-1.3436228081458024,36.94694269957771,0
1520762400-1.336.8,2018-03-11 10:00:00,-1.267908262697725,36.82959883210327,0
1520762400-1.236.8,2018-03-11 10:00:00,-1.2944388238629274,36.98599749466098,0
1520762400-1.236.9,2018-03-11 10:00:00,-1.1296426044704178,36.91625409836098,0
1520762400-1.336.8,2018-03-11 10:00:00,-1.3479758850075105,36.723182193870905,0
1520762400-1.336.9,2018-03-11 10:00:00,-1.1762981831210928,36.81159106707106,0
1520766000-1.236.8,2018-03-11 11:00:00,-1.404924763137156,36.82581085465838,0
1520766000-1.336.8,2018-03-11 11:00:00,-1.3928539821046675,36.74581488356287,0
1520766000-1.336.8,2018-03-11 11:00:00,-1.2914268711861394,36.78219917159661,0
1520769600-1.336.7,2018-03-11 12:00:00,-1.3788380384826564,36.5756899884314,0
1520769600-1.336.8,2018-03-11 12:00:00,-1.27920132529267,36.92585489138513,0
1520769600-1.336.8,2018-03-11 12:00:00,-1.13057944672771,36.87489425178109,0
1520773200-1.236.9,2018-03-11 13:00:00,-1.2528820110504022,36.984079024176786,0
1520773200-1.336.8,2018-03-11 13:00:00,-1.2188323048599763,36.792390894135394,0
1520773200-1.336.8,2018-03-11 13:00:00,-1.3838752578867017,36.81963467440161,0
1520780400-1.336.8,2018-03-11 15:00:00,-1.32279875559618,36.817237297870065,0
1520780400-1.336.8,2018-03-11 15:00:00,-1.1853615975871035,36.60857318924796,0
1520784000-1.537.1,2018-03-11 16:00:00,-1.381363857146618,37.075326429873456,0
1520784000-1.336.8,2018-03-11 16:00:00,-1.2086904047791498,36.851163417716734,0
1520784000-1.137.0,2018-03-11 16:00:00,-1.016121144903496,37.104610219197625,0
1520784000-1.336.8,2018-03-11 16:00:00,-1.290977819344962,36.84487991659072,0
1520787600-1.336.9,2018-03-11 17:00:00,-1.0444485642571382,36.825624746021035,0
1520787600-1.336.9,2018-03-11 17:00:00,-1.3933531693091645,36.86883955923882,0
1520787600-1.236.9,2018-03-11 17:00:00,-1.1945262628249584,36.77157630418324,0
1520787600-1.236.8,2018-03-11 17:00:00,-1.1879866615461476,36.93044658078598,0
1520791200-1.336.8,2018-03-11 18:00:00,-1.5304362527611348,36.786493545929,0
1520791200-1.437.6,2018-03-11 18:00:00,-1.376278051959101,37.76117782914501,0
1520791200-1.336.8,2018-03-11 18:00:00,-1.1458015041208398,36.714914624963,0
1520791200-1.336.8,2018-03-11 18:00:00,-1.359663021042958,36.88376423350507,0
1520794800-1.336.9,2018-03-11 19:00:00,-1.1437465052655873,37.01406589540854,0
1520805600-1.336.8,2018-03-11 22:00:00,-1.3893812125272615,36.63109669835716,0
1520805600-1.237.0,2018-03-11 22:00:00,-1.1157607484817333,37.03185569600557,0
1520809200-1.036.6,2018-03-11 23:00:00,-0.9337800819983747,36.791861227465816,0
1520816400-1.336.8,2018-03-12 01:00:00,-1.1478767742855776,36.729800045829144,0
1520816400-1.236.9,2018-03-12 01:00:00,-1.0785980461833153,36.90745233597066,0
1520816400-1.436.9,2018-03-12 01:00:00,-1.4054400962709948,36.951748513862874,0
1520820000-1.436.9,2018-03-12 02:00:00,-1.4579700176042574,36.78843696025202,0
1520823600-1.236.7,2018-03-12 03:00:00,-0.934704018439864,36.85734349920541,0
1520823600-1.437.0,2018-03-12 03:00:00,-1.420165074148208,37.029302810796096,0
1520827200-1.336.8,2018-03-12 04:00:00,-1.1856758605358177,36.73497859801326,0
1520834400-1.236.7,2018-03-12 06:00:00,-1.1397083918047946,36.734943260359415,0
1520834400-1.436.9,2018-03-12 06:00:00,-1.5896347304150276,36.98347981927753,0
1520834400-1.336.8,2018-03-12 06:00:00,-1.3479768928283322,36.93434403890219,0
1520834400-1.336.9,2018-03-12 06:00:00,-1.377823621219106,36.899452020240346,0
1520838000-1.436.9,2018-03-12 07:00:00,-1.5537478794880637,36.89593722384241,0
1520838000-1.336.9,2018-03-12 07:00:00,-1.2676240852160483,36.81890234152648,0
1520838000-1.236.9,2018-03-12 07:00:00,-1.2231040197865755,36.877605245455925,0
1520838000-1.336.7,2018-03-12 07:00:00,-1.2498099329073904,36.72466476638231,0
1520838000-1.436.7,2018-03-12 07:00:00,-1.4168194761227932,36.90684718528647,0
1520838000-1.236.9,2018-03-12 07:00:00,-1.1040617584995192,36.99339691864311,0
1520838000-1.236.8,2018-03-12 07:00:00,-1.2749230582504045,36.77210219254561,0
1520841600-1.436.8,2018-03-12 08:00:00,-1.3856270582111807,36.728060367497534,0
1520841600-1.137.0,2018-03-12 08:00:00,-1.180781636565695,37.0969446111804,0
1520841600-1.437.0,2018-03-12 08:00:00,-1.4121038490060467,36.88710480052218,0
1520841600-1.537.3,2018-03-12 08:00:00,-1.5861762990370516,37.37724268063913,0
1520845200-1.336.7,2018-03-12 09:00:00,-1.0538871129844247,36.71643025976,0
1520848800-1.336.8,2018-03-12 10:00:00,-1.2925275134840613,36.99562839081917,0
1520848800-1.337.0,2018-03-12 10:00:00,-1.2388060476720593,36.89601460312862,0
1520848800-1.336.9,2018-03-12 10:00:00,-1.5571234360740163,36.72700231752654,0
1520848800-1.236.9,2018-03-12 10:00:00,-1.1741754948130423,36.90677047984448,0
1520848800-1.336.8,2018-03-12 10:00:00,-1.4252539275482663,36.88642107849101,0
1520852400-1.236.9,2018-03-12 11:00:00,-1.033617488514589,36.89952031588268,0
1520852400-1.336.7,2018-03-12 11:00:00,-1.381445282088417,36.586130362909266,0
1520852400-1.236.9,2018-03-12 11:00:00,-1.159307106929308,36.90627318019851,0
1520852400-1.336.9,2018-03-12 11:00:00,-1.2559528425482605,36.705531444795646,0
1520852400-1.137.0,2018-03-12 11:00:00,-1.226656112142724,37.037519731425924,0
1520856000-1.336.8,2018-03-12 12:00:00,-1.194527825573665,36.85468509519489,0
1520856000-1.336.8,2018-03-12 12:00:00,-1.2592227897268844,36.91939806901884,0
1520856000-1.336.8,2018-03-12 12:00:00,-1.226701683320328,36.7712521287914,0
1520859600-1.236.8,2018-03-12 13:00:00,-1.0804347492959419,36.907804362354575,0
1520859600-1.336.9,2018-03-12 13:00:00,-1.2037969888864501,36.885611568501155,0
1520859600-1.236.9,2018-03-12 13:00:00,-1.160593869103615,36.70979418200076,0
1520863200-1.336.7,2018-03-12 14:00:00,-1.1301680341565947,36.745928158744036,0
1520863200-1.336.8,2018-03-12 14:00:00,-1.234280725033303,36.80666207357028,0
1520863200-1.336.9,2018-03-12 14:00:00,-1.5349503773885718,36.894604229625656,0
1520866800-1.336.9,2018-03-12 15:00:00,-1.3959936627826104,37.079229701387895,0
1520866800-1.137.0,2018-03-12 15:00:00,-1.125170296819793,37.09360947456997,0
1520870400-1.336.8,2018-03-12 16:00:00,-1.1865419058398838,36.733854921444426,0
1520870400-1.436.8,2018-03-12 16:00:00,-1.2180354191833174,36.76592411925074,0
1520870400-1.336.8,2018-03-12 16:00:00,-1.3600782587145335,36.90542918520953,0
1520870400-1.336.9,2018-03-12 16:00:00,-1.3831567426800682,36.80201749935272,0
1520870400-1.336.8,2018-03-12 16:00:00,-1.4416668939906803,36.616424034423495,0
1520870400-1.336.8,2018-03-12 16:00:00,-1.3338592447864934,36.76291172950091,0
1520874000-1.336.8,2018-03-12 17:00:00,-1.2088596677764658,36.73480223211256,0
1520874000-1.336.7,2018-03-12 17:00:00,-1.352945007098311,36.694939768377,0
1520877600-1.336.9,2018-03-12 18:00:00,-1.2634295462731417,36.88844060124452,0
1520877600-1.236.9,2018-03-12 18:00:00,-1.1663666257895158,36.902799298301474,0
1520877600-1.236.9,2018-03-12 18:00:00,-1.1676787250818683,37.13284505792514,0
1520881200-1.336.9,2018-03-12 19:00:00,-1.4205839135184897,36.86835501142065,0
1520881200-1.336.8,2018-03-12 19:00:00,-1.285043565901759,36.87648206829427,0
1520884800-1.236.9,2018-03-12 20:00:00,-1.1272012353482055,36.87802003953986,0
1520884800-1.336.9,2018-03-12 20:00:00,-1.1709274657720838,36.894126661085636,0
1520884800-1.336.9,2018-03-12 20:00:00,-1.1438768631312795,37.13291668791093,0
1520888400-1.236.8,2018-03-12 21:00:00,-1.1862429068398577,36.85519370491211,0
1520888400-1.336.8,2018-03-12 21:00:00,-1.4047971720495864,36.81082863156841,0
1520888400-1.336.8,2018-03-12 21:00:00,-1.1961243239039678,36.97875336290326,0
1520892000-1.336.9,2018-03-12 22:00:00,-1.349410059054933,36.73750288540767,0
1520895600-1.337.0,2018-03-12 23:00:00,-1.3489343754842271,37.09066054399444,0
1520899200-1.436.7,2018-03-13 00:00:00,-1.4391433463892316,36.75914543806953,0
1520902800-1.336.7,2018-03-13 01:00:00,-1.448870449639934,36.79071389273434,0
1520902800-1.336.8,2018-03-13 01:00:00,-1.3324779577542185,37.07136991840699,0
1520902800-1.336.8,2018-03-13 01:00:00,-1.2548298879664128,36.70302403926735,0
1520906400-1.236.8,2018-03-13 02:00:00,-1.0940263523047808,37.003678770513865,0
1520906400-1.336.8,2018-03-13 02:00:00,-1.1882912011242475,36.81174788270807,0
1520910000-1.336.8,2018-03-13 03:00:00,-1.3330098914042479,36.75456721496258,0
1520910000-1.336.8,2018-03-13 03:00:00,-1.0970799707295182,36.76234383195836,0
1520910000-1.236.9,2018-03-13 03:00:00,-1.2301592381723652,36.92257976387162,0
1520910000-1.336.8,2018-03-13 03:00:00,-1.2496316395585971,36.72513363682038,0
1520913600-1.336.8,2018-03-13 04:00:00,-1.323021090726311,36.91755214991106,0
1520917200-1.336.8,2018-03-13 05:00:00,-1.326215897048094,36.87620668043523,0
1520917200-1.236.9,2018-03-13 05:00:00,-0.9993722954927663,37.022345754763194,0
1520917200-1.336.7,2018-03-13 05:00:00,-1.3291587025858225,36.84733902639078,0
1520917200-1.336.9,2018-03-13 05:00:00,-1.4614178149012897,36.85430547162512,0
1520917200-1.336.9,2018-03-13 05:00:00,-1.3188765533995244,36.76619378022745,0
1520920800-1.336.8,2018-03-13 06:00:00,-1.2927229827576379,36.94887277274359,0
1520920800-1.336.8,2018-03-13 06:00:00,-1.3779443487602026,36.92772436564175,0
1520920800-1.336.9,2018-03-13 06:00:00,-1.4733022617826501,36.974205029833804,0
1520920800-1.336.8,2018-03-13 06:00:00,-1.3306672997249351,36.49574165553216,0
1520920800-1.336.9,2018-03-13 06:00:00,-1.0978689425067842,36.668662942363916,0
1520920800-1.436.9,2018-03-13 06:00:00,-1.4647924891644644,37.059957454076475,0
1520924400-1.437.0,2018-03-13 07:00:00,-1.3704133304086559,36.898794769419744,0
1520924400-1.336.8,2018-03-13 07:00:00,-1.3806038620997632,36.73352928442968,0
1520924400-1.336.8,2018-03-13 07:00:00,-1.3136917488973872,36.842687373897874,0
1520924400-1.336.9,2018-03-13 07:00:00,-1.4252489306199962,37.003830387618315,0
1520924400-1.336.7,2018-03-13 07:00:00,-1.141540179715239,36.76448870164937,0
1520924400-1.137.0,2018-03-13 07:00:00,-1.0254740481883464,36.89719935992576,0
1520924400-1.336.8,2018-03-13 07:00:00,-1.369709046544787,36.689207032733265,0
1520924400-1.136.7,2018-03-13 07:00:00,-1.0351612734450604,36.69748359802112,0
1520924400-1.137.0,2018-03-13 07:00:00,-0.8981599390987488,36.99130297941685,0
1520924400-2.737.9,2018-03-13 07:00:00,-2.5364238284100504,38.03346005573639,0
1520928000-1.336.8,2018-03-13 08:00:00,-1.3340105998106155,36.794262370139364,0
1520928000-1.236.7,2018-03-13 08:00:00,-1.202423250281737,36.58199700010679,0
1520928000-1.037.1,2018-03-13 08:00:00,-0.9800306422177815,37.14371060026854,0
1520928000-1.336.8,2018-03-13 08:00:00,-1.2279606839982384,36.8221752052242,0
1520928000-1.137.1,2018-03-13 08:00:00,-1.0344895173821778,36.88775147363338,0
1520928000-1.336.8,2018-03-13 08:00:00,-1.2321902826535789,36.72014543741646,0
1520928000-1.336.7,2018-03-13 08:00:00,-1.3083256700239967,36.59070321865473,0
1520928000-0.737.1,2018-03-13 08:00:00,-0.5291838502522015,37.051606204538764,0
1520928000-1.037.1,2018-03-13 08:00:00,-1.317144742129857,37.049058740029935,0
1520928000-1.236.9,2018-03-13 08:00:00,-1.1122820612041489,36.91982508910055,0
1520928000-1.336.8,2018-03-13 08:00:00,-1.3820703526250622,36.826568670052865,0
1520928000-0.937.2,2018-03-13 08:00:00,-0.9220385489270415,37.38050254417417,0
1520928000-1.336.8,2018-03-13 08:00:00,-1.2245300968818977,36.83336075700976,0
1520928000-1.336.9,2018-03-13 08:00:00,-1.1847243699082926,36.868641684984965,0
1520928000-1.336.8,2018-03-13 08:00:00,-1.3606210415488358,36.89699143676514,0
1520931600-1.336.8,2018-03-13 09:00:00,-1.527217228083406,36.7607157300104,0
1520931600-1.336.8,2018-03-13 09:00:00,-1.3192745411650533,36.829181810093885,0
1520931600-1.336.9,2018-03-13 09:00:00,-1.3111282639431046,36.896054522379686,0
1520931600-1.336.8,2018-03-13 09:00:00,-1.326321035120499,36.70504328449855,0
1520931600-1.336.8,2018-03-13 09:00:00,-1.1580078805979435,36.65138679158949,0
1520935200-1.336.8,2018-03-13 10:00:00,-1.3256204872531632,36.93088371317365,0
1520935200-1.336.8,2018-03-13 10:00:00,-1.155621556137002,37.012914238817125,0
1520935200-1.336.8,2018-03-13 10:00:00,-1.4074310770179685,36.795417367117594,0
1520935200-1.137.1,2018-03-13 10:00:00,-0.9202769528988365,36.898931518167736,0
1520935200-1.236.8,2018-03-13 10:00:00,-1.2408164473813248,36.77444581372623,0
1520938800-1.336.8,2018-03-13 11:00:00,-1.2407682238509246,36.69840316585242,0
1520938800-0.737.0,2018-03-13 11:00:00,-0.7352657366502505,36.95495223578584,0
1520938800-1.336.9,2018-03-13 11:00:00,-1.306537831688935,36.96153457517988,0
1520938800-1.336.8,2018-03-13 11:00:00,-1.181234787411988,36.784055871294534,0
1520942400-1.336.9,2018-03-13 12:00:00,-1.1652582380405025,36.6991339537673,0
1520946000-1.236.9,2018-03-13 13:00:00,-1.1842467903660518,36.857936156668444,0
1520946000-1.336.8,2018-03-13 13:00:00,-1.2481998240545327,36.76100146559997,0
1520949600-1.336.8,2018-03-13 14:00:00,-1.4749288855543827,36.688589770975405,0
1520949600-1.336.8,2018-03-13 14:00:00,-1.4841496874771796,36.766048943307254,0
1520949600-1.236.8,2018-03-13 14:00:00,-1.1412628156237272,36.952477879662496,0
1520949600-0.937.2,2018-03-13 14:00:00,-0.8759701713036422,37.09385234687771,0
1520949600-1.336.8,2018-03-13 14:00:00,-1.2513632561659627,36.84632989215207,0
1520949600-1.336.8,2018-03-13 14:00:00,-1.351341565905773,36.734170802261595,0
1520953200-0.737.0,2018-03-13 15:00:00,-0.6717969148513822,37.066128715737975,0
1520953200-1.336.9,2018-03-13 15:00:00,-1.1151744439811473,36.78453325498564,0
1520953200-1.436.7,2018-03-13 15:00:00,-1.4691950950871246,36.603975932853245,0
1520953200-1.336.8,2018-03-13 15:00:00,-1.2133082536430218,36.95369118063572,0
1520956800-1.236.7,2018-03-13 16:00:00,-1.2222616189046989,36.7223154516215,0
1520956800-1.336.7,2018-03-13 16:00:00,-1.2238557360336415,36.81995308752475,0
1520960400-1.236.9,2018-03-13 17:00:00,-1.2209043938414952,36.994007493160986,0
1520960400-1.236.7,2018-03-13 17:00:00,-1.0472287483086198,36.82997695752731,0
1520960400-0.936.9,2018-03-13 17:00:00,-0.921924184213444,37.0661354035407,0
1520960400-1.336.8,2018-03-13 17:00:00,-1.204377169219812,36.850337512151775,0
1520967600-0.937.2,2018-03-13 19:00:00,-0.7757220466580448,37.34650641960615,0
1520967600-1.137.0,2018-03-13 19:00:00,-1.025415633717794,36.87595518334956,0
1520967600-1.336.8,2018-03-13 19:00:00,-1.1832591318147767,36.79047973332484,0
1520971200-1.436.9,2018-03-13 20:00:00,-1.2782603303294076,36.9724275067648,0
1520971200-1.336.9,2018-03-13 20:00:00,-1.1826060186429417,37.04106306885167,0
1520971200-1.336.7,2018-03-13 20:00:00,-1.1848330818963317,36.80206407411426,0
1520974800-1.236.9,2018-03-13 21:00:00,-1.3757942473654994,36.92388989771857,0
1520974800-1.336.7,2018-03-13 21:00:00,-1.2475698668676987,36.775789501895744,0
1520978400-1.236.9,2018-03-13 22:00:00,-1.350777138748231,36.84604150541768,0
1520978400-1.336.9,2018-03-13 22:00:00,-1.2347036972223344,36.81656132388843,0
1520982000-1.137.0,2018-03-13 23:00:00,-1.1609846166969056,37.04881910023048,0
1520985600-1.336.9,2018-03-14 00:00:00,-1.2907457931344821,36.94014930521463,0
1520985600-1.436.7,2018-03-14 00:00:00,-1.2577507296568644,36.51041108790539,0
1520989200-1.236.9,2018-03-14 01:00:00,-1.153351451354693,36.68228026375641,0
1520992800-1.336.8,2018-03-14 02:00:00,-1.5823445111128975,36.7778210888631,0
1520992800-1.137.1,2018-03-14 02:00:00,-1.1308615045345056,37.05010805401192,0
1520992800-1.236.9,2018-03-14 02:00:00,-1.2991308539267414,36.82087397284677,0
1520996400-1.336.8,2018-03-14 03:00:00,-1.2500418905527926,37.06759083445576,0
1521000000-1.236.9,2018-03-14 04:00:00,-0.9671424495638759,37.199337749087135,0
1521003600-1.436.9,2018-03-14 05:00:00,-1.2524766293729634,36.962969996745656,0
1521007200-1.336.8,2018-03-14 06:00:00,-1.252525795100203,36.90506897039028,0
1521010800-1.336.9,2018-03-14 07:00:00,-1.2429865659003023,36.91378277673522,0
1521010800-1.437.0,2018-03-14 07:00:00,-1.4523424358227106,37.01401112373447,0
1521010800-1.537.0,2018-03-14 07:00:00,-1.4827794228941318,37.050746261500365,0
1521010800-1.336.9,2018-03-14 07:00:00,-1.2929717799834721,37.04332074029158,0
1521010800-1.236.8,2018-03-14 07:00:00,-1.1512153908485252,36.7697578567698,0
1521010800-1.336.9,2018-03-14 07:00:00,-1.4438915976474522,36.86381968243063,0
1521014400-1.336.8,2018-03-14 08:00:00,-1.2439564168688924,36.72529181213354,0
1521014400-1.236.9,2018-03-14 08:00:00,-1.2299941889102013,37.049150804310734,0
1521014400-0.937.2,2018-03-14 08:00:00,-1.0978044742838624,37.16176604940692,0
1521014400-1.336.9,2018-03-14 08:00:00,-1.2836019126693528,36.86812846295973,0
1521014400-1.236.9,2018-03-14 08:00:00,-1.475031592158379,36.99894761191498,0
1521014400-1.336.8,2018-03-14 08:00:00,-1.1024906638813874,36.87279454796653,0
1521018000-1.236.9,2018-03-14 09:00:00,-1.1263335656471094,36.90722591031949,0
1521018000-1.336.8,2018-03-14 09:00:00,-1.2999633368079906,36.74655336956855,0
1521018000-2.437.5,2018-03-14 09:00:00,-2.3997604384719557,37.57450695162763,0
1521018000-1.336.8,2018-03-14 09:00:00,-1.263325204201618,36.69657677418461,0
1521021600-1.336.7,2018-03-14 10:00:00,-1.0727776277509649,36.83254668231016,0
1521021600-1.236.9,2018-03-14 10:00:00,-1.2225913020220343,36.93014674880092,0
1521021600-1.236.9,2018-03-14 10:00:00,-1.2133242089545087,36.85000507512338,0
1521021600-1.336.8,2018-03-14 10:00:00,-1.4489752839408139,36.91744824413193,0
1521025200-1.336.9,2018-03-14 11:00:00,-1.3087311692149044,36.90538227266352,0
1521025200-1.336.9,2018-03-14 11:00:00,-1.311993998214986,36.85187282693784,0
1521025200-1.537.1,2018-03-14 11:00:00,-1.5555676922982244,36.98581550799601,0
1521025200-1.236.9,2018-03-14 11:00:00,-1.1478971163122806,36.83900725661363,0
1521028800-1.337.0,2018-03-14 12:00:00,-1.1851201059579903,36.841171185253735,0
1521028800-1.236.8,2018-03-14 12:00:00,-1.2997537181005578,36.95871016202451,0
1521028800-1.037.1,2018-03-14 12:00:00,-0.9861290937155118,37.075953014334324,0
1521028800-1.336.7,2018-03-14 12:00:00,-1.3157224414131752,36.96754701097696,0
1521028800-1.236.8,2018-03-14 12:00:00,-1.2196254378092575,37.00101236134668,0
1521028800-1.137.0,2018-03-14 12:00:00,-1.2888781689281885,36.98021207462673,0
1521032400-1.236.9,2018-03-14 13:00:00,-1.191681662264994,36.95461788697658,0
1521032400-1.236.9,2018-03-14 13:00:00,-1.1243632803594137,36.90632557350409,0
1521032400-1.336.8,2018-03-14 13:00:00,-1.2995321061007303,36.846237084241736,0
1521032400-1.336.9,2018-03-14 13:00:00,-1.5564343585862233,36.805814973969945,0
1521036000-1.336.8,2018-03-14 14:00:00,-1.1379814192694593,36.84365597424457,0
1521036000-1.336.8,2018-03-14 14:00:00,-1.2285332439000378,36.81521008335155,0
1521036000-1.336.9,2018-03-14 14:00:00,-1.3380511637475572,36.91465885185723,0
1521036000-1.336.9,2018-03-14 14:00:00,-1.259903819235271,36.84448287638014,0
1521036000-1.336.9,2018-03-14 14:00:00,-1.2966109402118033,36.90716973472983,0
1521039600-1.236.9,2018-03-14 15:00:00,-1.0697097688643313,37.10587022720192,0
1521039600-0.737.2,2018-03-14 15:00:00,-0.6752479148581167,37.23044171374133,0
1521039600-1.236.9,2018-03-14 15:00:00,-1.120708115169092,36.95737928153806,0
1521043200-1.336.9,2018-03-14 16:00:00,-1.314017854120526,36.981180038162584,0
1521043200-1.336.9,2018-03-14 16:00:00,-1.263460099640926,36.816404729463926,0
1521043200-1.336.9,2018-03-14 16:00:00,-1.3422155494060608,36.81216981498307,0
1521046800-1.236.9,2018-03-14 17:00:00,-1.0477547372745368,36.83418674677513,0
1521050400-1.336.9,2018-03-14 18:00:00,-1.3210956913842404,36.97277412430236,0
1521050400-1.336.8,2018-03-14 18:00:00,-1.2835811834059927,36.6190548886964,0
1521050400-1.336.7,2018-03-14 18:00:00,-1.3395487746647632,36.594924236863086,0
1521050400-1.337.0,2018-03-14 18:00:00,-1.3651941272138577,36.96863645781806,0
1521054000-1.236.9,2018-03-14 19:00:00,-1.1792652779497261,36.892282026097156,0
1521054000-1.336.8,2018-03-14 19:00:00,-1.0957819760022671,36.88797182015064,0
1521054000-1.336.7,2018-03-14 19:00:00,-1.272895890207554,36.799555503577736,0
1521054000-1.336.8,2018-03-14 19:00:00,-1.5110648704944587,36.58639166802041,0
1521054000-1.336.8,2018-03-14 19:00:00,-1.3674441867374019,36.901601273404665,0
1521057600-1.137.0,2018-03-14 20:00:00,-1.1833738538068355,36.80922849967188,0
1521057600-1.336.8,2018-03-14 20:00:00,-1.2632784218388065,36.95018152740454,0
1521057600-1.236.8,2018-03-14 20:00:00,-1.3229416439709922,36.93562148223588,0
1521061200-1.336.8,2018-03-14 21:00:00,-1.3403879299703232,36.78622691729022,0
1521061200-1.137.0,2018-03-14 21:00:00,-0.9847070391341548,37.04810893647918,0
1521061200-1.336.8,2018-03-14 21:00:00,-1.3140462510692792,36.69831623712896,0
